gene_id/transcript_id	SJINF053_211_withinKeepPairs
ZNF75A-202	828.8642
ADCY9-001	43807.4922
ADCY9-004	189.9464
ADCY9-005	10.9661
ADCY9-003	444.569
ADCY9-002	659.009
ADCY9-006	38.4215
ADCY9-007	82.9264
SHANK2-024	0.0
SHANK2-201	0.0
SHANK2-001	0.0
SHANK2-008	104.0583
SHANK2-016	0.0
SHANK2-202	0.0
SHANK2-003	0.0
SHANK2-018	0.0
SHANK2-019	0.0
SHANK2-021	0.0
SHANK2-023	8.0045
SHANK2-203	680.6211
SHANK2-012	0.0
SHANK2-014	0.0
SHANK2-004	0.0
SHANK2-020	0.0
SHANK2-011	0.0
SHANK2-007	0.0
SHANK2-005	0.0
SHANK2-025	271.9123
SHANK2-010	0.0
SHANK2-026	0.0
CLPB-001	122.8688
CLPB-002	448.6512
CLPB-201	117.1856
CLPB-009	0.0
CLPB-005	42.4238
CLPB-006	0.0
CLPB-012	0.0
CLPB-007	0.0
CLPB-003	4648.6833
CLPB-011	0.0
CLPB-014	8.0045
CLPB-004	0.0
CLPB-013	0.0
CLPB-010	63.3155
NEU3-001	15059.0731
NEU3-006	0.0
NEU3-005	20.0112
NEU3-002	194.8291
NEU3-007	11.6065
NEU3-004	954.8547
NEU3-008	400.8645
CYB561A3-001	8223.0049
CYB561A3-201	0.0
CYB561A3-002	0.0
CYB561A3-016	0.0
CYB561A3-006	308.4928
CYB561A3-020	1836.3884
CYB561A3-013	72.8408
CYB561A3-007	2309.6934
CYB561A3-012	1126.5509
CYB561A3-009	0.0
CYB561A3-017	32.2581
CYB561A3-011	26.1747
CYB561A3-021	0.0
CYB561A3-018	233.6508
CYB561A3-003	41.8634
CYB561A3-004	679.2604
CYB561A3-015	736.8927
CYB561A3-014	37.3809
CYB561A3-005	0.0
CYB561A3-008	0.0
CYB561A3-019	834.6274
PPP1R32-001	505.7232
PPP1R32-005	0.0
PPP1R32-002	119.2668
PPP1R32-004	0.0
PPP1R32-006	366.8454
PPP1R32-003	0.0
ASRGL1-001	217.4818
ASRGL1-004	0.0
ASRGL1-006	0.0
ASRGL1-008	24.8139
ASRGL1-010	56.4316
ASRGL1-002	0.0
ASRGL1-005	0.0
ASRGL1-009	0.0
ASRGL1-003	33.6989
ASRGL1-007	0.0
ASRGL1-201	99.7359
GNG3-001	120.0672
UBXN1-001	0.0
UBXN1-002	1296.0858
UBXN1-008	60.754
UBXN1-015	2558.873
UBXN1-016	0.0
UBXN1-005	1282.3981
UBXN1-014	905.7072
UBXN1-012	281.2775
UBXN1-011	462.0988
UBXN1-010	0.0
UBXN1-013	330.8253
UBXN1-007	0.0
UBXN1-003	1278.4759
UBXN1-017	0.0
UBXN1-004	538.8618
UBXN1-009	748.259
UBXN1-006	4952.5334
UBXN1-201	0.0
LBHD1-001	37.7812
LBHD1-007	31.6978
LBHD1-005	31.9379
LBHD1-003	5531.9779
LBHD1-010	0.0
LBHD1-004	1331.9459
LBHD1-011	110.9421
LBHD1-008	14.7282
LBHD1-006	0.0
LBHD1-002	0.0
TTC9C-003	478.9882
TTC9C-001	1546.3059
TTC9C-004	0.0
TTC9C-005	22.9729
TTC9C-002	903.626
TTC9C-006	25.7744
TAF6L-001	1377.8116
TAF6L-002	389.8983
TAF6L-005	0.0
TAF6L-004	8.0045
TAF6L-008	0.0
TAF6L-006	106.6998
TAF6L-003	611.8626
TAF6L-007	22.8928
NXF1-201	84.1271
NXF1-010	0.0
NXF1-011	0.0
NXF1-008	78.9242
NXF1-017	201.0726
NXF1-013	199.3917
NXF1-003	7175.1381
NXF1-004	4044.0247
NXF1-002	151.765
NXF1-009	8.0845
NXF1-006	35645.4014
NXF1-016	0.0
NXF1-001	553.7501
NXF1-014	31.1374
NXF1-015	368.8466
NXF1-007	205.7152
NXF1-012	0.0
STX5-001	6859.9216
STX5-002	147.7627
STX5-005	496.6781
STX5-007	356.9999
STX5-006	0.0
STX5-008	22.2525
STX5-004	280.9573
STX5-003	0.0
SLC25A45-003	0.0
SLC25A45-201	0.0
SLC25A45-014	12.6471
SLC25A45-009	12.8072
SLC25A45-012	35.3798
SLC25A45-006	43.8646
SLC25A45-001	114.7843
SLC25A45-005	39.7823
SLC25A45-011	6.8038
SLC25A45-015	0.0
SLC25A45-013	46.8262
SLC25A45-002	951.0926
SLC25A45-010	35.78
SLC25A45-004	90.3706
SLC25A45-008	106.6998
RPL29-001	20132.5542
RPL29-005	0.0
RPL29-008	0.0
RPL29-009	0.0
RPL29-004	0.0
RPL29-003	493.9566
RPL29-002	16.4092
RPL29-007	0.0
RPL29-006	27.6955
ITIH3-002	29.2164
ITIH3-001	36.4204
ITIH3-006	0.0
ITIH3-007	5.2029
ITIH3-011	35.3798
ITIH3-008	0.0
ITIH3-005	0.0
ITIH3-009	16.009
ITIH3-003	165.9329
ITIH3-010	56.0314
ITIH3-201	0.0
SYVN1-002	9610.662
SYVN1-011	0.0
SYVN1-001	13940.1265
SYVN1-003	13426.8791
SYVN1-008	32.6583
SYVN1-004	367.5658
SYVN1-014	341.8714
SYVN1-009	261.6665
SYVN1-010	65.6368
SYVN1-005	0.0
SYVN1-006	938.3655
SYVN1-012	166.2531
SYVN1-007	3930.0408
SYVN1-015	322.9008
SYVN1-013	246.2179
ZFPL1-001	1737.6131
ZFPL1-012	0.0
ZFPL1-011	62.7551
ZFPL1-002	0.0
ZFPL1-005	79.0843
ZFPL1-004	37.3009
ZFPL1-015	0.0
ZFPL1-006	0.0
ZFPL1-008	280.1569
ZFPL1-009	0.0
ZFPL1-010	0.0
ZFPL1-014	0.0
ZFPL1-013	391.7394
ZFPL1-003	852.3973
RPS6KA4-001	7833.1866
RPS6KA4-002	2870.8077
RPS6KA4-005	7295.5255
RPS6KA4-006	43.0641
RPS6KA4-003	5583.7669
RPS6KA4-007	323.7013
RPS6KA4-008	505.1629
RPS6KA4-009	1367.2457
LRP5-001	10627.2312
LRP5-003	11.7666
LRP5-004	27.4554
LRP5-006	0.0
LRP5-005	9.3652
LRP5-002	554.4705
LRP5-007	0.0
TPCN2-001	4400.1441
TPCN2-005	4222.3645
TPCN2-006	116.145
TPCN2-004	258.3847
TPCN2-003	0.0
FGF19-001	0.0
CYP4A22-002	0.0
CYP4A22-003	0.0
CYP4A22-001	0.0
CYP4A22-005	0.0
CYP4A22-004	0.0
CYP4A22-201	0.0
CYP4A22-202	0.0
PDZK1IP1-001	0.0
PDZK1IP1-003	0.0
PDZK1IP1-004	0.0
PDZK1IP1-002	0.0
TAL1-002	107.4202
TAL1-001	239.334
TAL1-004	29.4565
TAL1-003	0.0
TAL1-006	0.0
TAL1-005	0.0
CMPK1-003	401.3448
CMPK1-004	1680.6211
CMPK1-001	26985.5919
CMPK1-005	2061.0742
CMPK1-002	16.8094
BEND5-001	974.2256
BEND5-002	1324.6618
BEND5-004	13.3675
BEND5-005	0.0
BEND5-003	46.346
BEND5-006	10.726
ELAVL4-002	0.0
ELAVL4-006	35.4599
ELAVL4-005	99.8159
ELAVL4-004	0.0
ELAVL4-003	124.8699
ELAVL4-001	0.0
ELAVL4-201	0.0
ELAVL4-010	0.0
ELAVL4-009	0.0
ELAVL4-008	92.0515
ELAVL4-007	0.0
COA7-001	2823.3411
COA7-002	258.3847
ZYG11B-001	15300.2481
ZYG11B-201	60.3538
SLC1A7-002	0.0
SLC1A7-001	0.0
SLC1A7-003	50.2682
SLC1A7-201	0.0
SLC1A7-202	0.0
SLC1A7-203	13.7677
C1orf123-001	1884.7355
C1orf123-005	362.9232
C1orf123-006	586.2483
C1orf123-003	95.3334
C1orf123-002	1589.37
C1orf123-004	452.1732
C1orf123-008	152.0051
MAGOH-002	119.8271
MAGOH-001	1347.4746
MAGOH-004	162.3309
MAGOH-003	11.2863
ACOT11-002	56.2715
ACOT11-001	43.7045
ACOT11-005	0.0
ACOT11-003	0.0
ACOT11-004	20.0112
FAM151A-001	0.0
FAM151A-002	0.0
PARS2-001	808.4527
C1orf177-001	0.0
C1orf177-002	8.0045
BSND-001	0.0
USP24-001	63083.6468
USP24-003	1770.2714
USP24-004	116.145
USP24-002	194.3488
USP24-005	281.5977
USP24-006	78.604
PPAP2B-001	19.4509
PPAP2B-002	0.0
PPAP2B-004	0.0
PPAP2B-003	4.5626
PPAP2B-005	0.0
NOL9-001	8450.4122
NOL9-003	253.0217
NOL9-005	452.5734
NOL9-004	202.3533
NOL9-002	14.9684
PRKAA2-001	0.0
PRKAA2-201	0.0
KLHL21-001	7952.6135
KLHL21-002	1915.7128
KLHL21-003	0.0
KLHL21-004	492.7559
KLHL21-005	1.5209
KLHL21-201	3.2018
ZSWIM5-001	64.0359
ZSWIM5-002	0.0
GMEB1-003	1204.8347
GMEB1-002	2120.7876
GMEB1-001	4952.0531
GMEB1-005	295.1253
SLC45A1-201	0.0
SLC45A1-001	0.0
SLC45A1-005	0.0
SLC45A1-002	8.0045
SEPN1-201	0.0
SEPN1-001	1701.2727
SEPN1-002	6940.0464
SEPN1-003	99.8959
SEPN1-202	0.0
AK4-001	30.2569
AK4-201	0.0
AK4-003	0.0
AK4-004	0.0
AK4-005	6.0834
AK4-002	6.3235
AK4-202	0.0
AK4-007	0.0
JAK1-001	88086.9287
JAK1-006	4505.403
JAK1-003	296.1659
JAK1-005	45.4655
JAK1-002	76.4428
JAK1-004	17.6899
RAVER2-201	348.6753
RAVER2-001	2142.4798
RAVER2-002	38.2614
CTRC-201	104.0583
CTRC-001	24.0134
CTRC-003	0.0
CTRC-002	0.0
LZIC-005	1516.6093
LZIC-001	5949.0114
LZIC-201	327.4634
LZIC-002	0.0
LZIC-004	43.3043
RBP7-001	8.0045
RBP7-002	0.0
KNCN-001	0.0
KNCN-003	0.0
KNCN-002	0.0
KNCN-004	0.0
FBLIM1-004	2.3213
FBLIM1-002	0.0
FBLIM1-001	13.6877
FBLIM1-005	0.0
FBLIM1-007	0.0
FBLIM1-003	0.0
FBLIM1-012	0.0
FBLIM1-008	0.0
FBLIM1-011	0.0
FBLIM1-013	0.0
FBLIM1-006	0.0
FBLIM1-014	0.0
FBLIM1-009	0.0
FBLIM1-010	0.0
FBLIM1-015	0.0
TMEM82-001	0.0
TMEM82-002	0.0
SLC25A34-001	749.8599
SLC25A34-003	58.5928
SLC25A34-002	0.0
AKR7A3-001	150.084
DRAXIN-001	8788.9218
PDPN-001	0.0
PDPN-002	0.0
PDPN-006	0.0
PDPN-005	0.0
PDPN-004	0.0
PDPN-003	0.0
PDPN-008	0.0
PDPN-009	0.0
PDPN-010	0.0
PDPN-007	16.009
PDPN-201	0.0
PDPN-011	0.0
LRRC38-001	72.0403
DHRS3-004	38.6617
DHRS3-002	0.0
DHRS3-003	154.0863
DHRS3-001	711.7586
MATN1-001	53.8702
MATN1-002	8.5648
MATN1-003	0.0
LAPTM5-001	268894.8211
LAPTM5-003	2126.9511
LAPTM5-002	3675.9785
SDC3-001	30.9773
SDC3-002	17.0495
SDC3-003	0.0
SDC3-004	0.0
PEF1-001	6499.4797
PEF1-008	0.0
PEF1-007	30.337
PEF1-006	0.0
PEF1-002	1698.4711
PEF1-003	0.0
PEF1-004	0.0
PEF1-005	32.3381
SYNC-004	61.7146
SYNC-001	0.0
SYNC-002	0.0
SYNC-003	1.761
RBBP4-002	6858.5608
RBBP4-001	21377.0111
RBBP4-017	1189.6262
RBBP4-011	984.7915
RBBP4-013	0.0
RBBP4-003	20748.5792
RBBP4-009	0.0
RBBP4-008	219.9632
RBBP4-005	27.0552
RBBP4-007	0.0
RBBP4-006	29.4565
RBBP4-010	0.0
RBBP4-004	40.6628
RBBP4-019	4922.4366
RBBP4-015	0.0
RBBP4-020	30.0168
RBBP4-016	0.0
RBBP4-014	42.1036
RBBP4-018	214.4401
KIAA1522-005	0.0
KIAA1522-001	0.0
KIAA1522-004	0.0
KIAA1522-002	3345.8737
KIAA1522-003	0.0
TSSK3-001	1022.8128
TSSK3-003	0.0
TSSK3-002	0.0
TSSK3-004	88.0493
TMCO4-001	4259.3452
TMCO4-002	153.3659
TMCO4-007	0.0
TMCO4-009	0.0
TMCO4-004	388.6176
TMCO4-003	0.0
TMCO4-006	0.0
TMCO4-008	113.3435
UBXN10-001	72.0403
CAMK2N1-001	11.5265
CAMK2N1-002	4.4825
ALPL-003	33.2986
ALPL-004	0.0
ALPL-002	0.0
ALPL-001	0.0
ALPL-005	0.0
ALPL-006	0.0
ALPL-007	38.7417
WNT4-001	88.0493
WNT4-002	8.0045
WNT4-003	0.0
TTLL10-001	36.3404
TTLL10-201	11.6865
TTLL10-002	0.0
TTLL10-004	0.0
TTLL10-003	0.0
TTLL10-005	0.0
TTLL10-006	0.0
SCNN1D-003	150.3242
SCNN1D-001	610.2617
SCNN1D-005	67.7179
SCNN1D-002	420.1553
SCNN1D-008	136.3163
SCNN1D-201	0.0
SCNN1D-007	0.0
SCNN1D-006	16.009
SCNN1D-202	0.0
MXRA8-001	2686.5445
MXRA8-201	283.6789
MXRA8-003	261.3464
MXRA8-005	58.3527
MXRA8-006	17.5298
MXRA8-007	445.2093
MXRA8-004	185.3838
MXRA8-009	583.847
MXRA8-002	293.5244
MXRA8-008	635.716
FAAP20-006	0.0
FAAP20-008	162.0908
FAAP20-009	474.1055
FAAP20-201	409.9095
FAAP20-012	24.0935
FAAP20-001	866.5653
FAAP20-010	151.765
FAAP20-014	16.009
FAAP20-002	196.9103
FAAP20-011	29.9368
FAAP20-003	49.2276
FAAP20-007	172.6567
FAAP20-004	124.4697
FAAP20-005	1845.0332
FAAP20-013	31.6978
MEGF6-001	6685.5839
MEGF6-007	11401.0246
MEGF6-006	350.7564
MEGF6-004	220.8437
MEGF6-002	112.8632
MEGF6-005	109.6614
MEGF6-003	322.1004
CCDC27-001	0.0
CCDC27-002	0.0
IL23R-001	0.0
IL23R-201	0.0
IL23R-003	8.0045
IL23R-002	0.0
DIRAS3-001	0.0
DIRAS3-201	8.0045
C1orf87-001	0.0
C1orf87-003	0.0
C1orf87-002	0.0
C1orf87-005	0.0
C1orf87-004	0.0
NFIA-008	40.1825
NFIA-006	0.0
NFIA-005	0.0
NFIA-003	0.0
NFIA-015	0.0
NFIA-002	0.0
NFIA-001	78.7641
NFIA-014	0.0
NFIA-013	19.0507
NFIA-009	14.0879
NFIA-010	0.0
NFIA-007	0.0
NFIA-011	0.0
NFIA-012	0.0
OMA1-001	2051.0686
OMA1-005	0.0
OMA1-002	123.8293
OMA1-003	0.0
OMA1-007	0.0
OMA1-009	546.1458
OMA1-012	16.009
OMA1-006	0.0
OMA1-011	0.0
OMA1-010	0.0
OMA1-008	0.0
MYSM1-002	2870.2473
MYSM1-005	29.1363
MYSM1-001	10247.4986
MYSM1-007	47.1464
MYSM1-006	22.9729
MYSM1-004	100.056
MYSM1-003	10296.0858
MYSM1-201	16761.3864
TM2D1-201	0.0
TM2D1-007	2383.7349
TM2D1-008	269.3508
TM2D1-001	0.0
TM2D1-005	89.33
TM2D1-010	382.134
TM2D1-011	461.6986
TM2D1-003	0.0
TM2D1-006	167.5338
TM2D1-004	12.9673
TM2D1-002	134.6354
TM2D1-012	405.1069
USP1-001	12897.3025
USP1-201	11035.8601
USP1-003	24.3336
USP1-002	0.0
FUBP1-001	14666.4532
FUBP1-003	3240.8549
FUBP1-002	8560.714
FUBP1-004	104.1383
FUBP1-013	152.8856
FUBP1-006	9.5253
FUBP1-009	0.0
FUBP1-010	1691.2671
FUBP1-012	569.3588
FUBP1-005	0.0
FUBP1-011	11544.9452
FUBP1-007	26.0946
FUBP1-008	24.5738
NEXN-201	157.2881
NEXN-001	0.0
NEXN-005	451.3728
NEXN-002	0.0
NEXN-003	0.0
NEXN-007	232.6103
NEXN-006	50.8285
NEXN-004	361.8827
DNAJB4-001	1402.5454
DNAJB4-003	19.0507
DNAJB4-002	9.1251
DNAJB4-006	0.0
DNAJB4-004	108.1406
DNAJB4-005	246.2179
ADGRL4-001	0.0
ADGRL4-002	0.0
LRRIQ3-201	0.0
LRRIQ3-004	0.0
LRRIQ3-001	18.2502
LRRIQ3-008	9.8455
LRRIQ3-003	0.0
LRRIQ3-009	0.0
LRRIQ3-005	0.0
LRRIQ3-002	43.9446
LRRIQ3-007	0.0
LRRIQ3-006	0.0
LRRC53-001	0.0
TYW3-001	7491.6353
TYW3-007	40.0224
TYW3-201	108.7809
TYW3-002	0.0
TYW3-003	99.8159
TYW3-004	0.0
TYW3-006	69.2388
TYW3-005	0.0
LHX8-001	0.0
LHX8-002	0.0
LHX8-004	0.0
SNX7-001	0.0
SNX7-004	0.0
SNX7-003	0.0
SNX7-002	0.0
SNX7-005	0.0
B3GALT2-001	184.1031
NTNG1-002	16.009
NTNG1-007	0.0
NTNG1-005	0.0
NTNG1-004	0.0
NTNG1-006	0.0
NTNG1-201	0.0
NTNG1-202	0.0
NTNG1-001	0.0
NTNG1-003	0.0
NTNG1-008	0.0
NTNG1-009	0.0
FAM102B-001	32559.8335
FAM102B-003	39.1419
FAM102B-002	8392.0596
HENMT1-003	181.3816
HENMT1-001	7595.4535
HENMT1-201	2705.0348
HENMT1-002	2588.4896
HENMT1-005	227.3273
HENMT1-004	237.8132
AKNAD1-006	0.0
AKNAD1-005	0.0
AKNAD1-002	0.0
AKNAD1-004	0.0
AKNAD1-008	0.0
AKNAD1-003	0.0
AKNAD1-001	0.0
AKNAD1-007	0.0
AKNAD1-009	8.0045
C1orf52-003	1566.3171
C1orf52-002	76.5229
C1orf52-001	1799.2476
C1orf52-004	360.0416
WDR63-002	0.0
WDR63-001	0.0
WDR63-004	0.0
WDR63-003	0.0
WDR63-005	0.0
WDR63-006	0.0
GBP2-002	36927.7996
GBP2-003	2917.794
GBP2-001	8421.436
GBP2-004	0.0
ATXN7L2-002	139.4381
ATXN7L2-001	793.5644
ATXN7L2-005	84.8475
ATXN7L2-004	422.7167
ATXN7L2-003	1570.3194
ATXN7L2-006	46.8262
ATXN7L2-201	0.0
GBP4-001	37435.4438
GBP4-003	39.9424
GBP4-002	289.7623
ZNF326-001	5448.0909
ZNF326-003	2117.5858
ZNF326-004	15635.4759
ZNF326-002	1020.4915
HFM1-002	8.0045
HFM1-006	0.0
HFM1-008	0.0
HFM1-005	0.0
HFM1-007	0.0
HFM1-009	0.0
HFM1-001	0.0
HFM1-003	0.0
HFM1-004	0.0
BRINP3-001	0.0
BRINP3-003	0.0
BRINP3-004	0.0
BRINP3-006	0.0
BRINP3-005	0.0
GFI1-002	1020.3314
GFI1-001	1059.9536
GFI1-201	8302.7295
GFI1-003	78.8442
LSP1P3-001	0.0
KCNT2-001	0.0
KCNT2-002	0.0
KCNT2-201	0.0
KCNT2-004	0.0
KCNT2-003	0.0
KCNT2-006	0.0
KCNT2-005	0.0
AGL-004	0.0
AGL-005	218.6024
AGL-006	0.0
AGL-001	4004.2424
AGL-201	3252.7015
AGL-003	0.0
AGL-002	0.0
AGL-007	24.6538
VCAM1-001	0.0
VCAM1-002	0.0
VCAM1-003	0.0
VCAM1-004	16.009
VCAM1-005	0.0
EXTL2-002	1425.8385
EXTL2-001	549.2676
EXTL2-003	17.4498
EXTL2-004	135.1957
EXTL2-006	101.4968
EXTL2-005	40.0224
EXTL2-201	148.0829
SLC30A7-002	299.2076
SLC30A7-003	68.6785
SLC30A7-001	13327.7836
DNAJA1P5-001	0.0
ZNF281-001	4786.6805
ZNF281-003	2873.8494
ZNF281-002	2297.0463
ARPC5-002	23051.2287
ARPC5-001	3822.2204
ARPC5-004	3540.2225
ARPC5-003	4040.1825
ARPC5-005	389.6582
CADM3-002	0.0
CADM3-001	0.0
CADM3-004	0.0
NLRP3-001	4394.5409
NLRP3-002	119.0267
NLRP3-007	1403.2658
NLRP3-201	678.62
NLRP3-004	3575.5223
NLRP3-003	1219.8031
NLRP3-005	1585.0476
NLRP3-006	47.4666
ZNF496-001	5412.7111
ZNF496-002	3273.0329
ZNF496-004	2172.7367
ZNF496-006	241.3351
ZNF496-005	682.8624
TRIM58-001	4178.3399
SLAMF9-002	0.0
SLAMF9-001	16.009
SLAMF9-004	0.0
SLAMF9-003	0.0
OR2M5-001	0.0
KCNJ9-001	144.0807
IGSF8-001	1122.6287
IGSF8-003	244.697
IGSF8-002	0.0
IGSF8-004	1296.9663
IGSF8-201	6244.697
DDR2-002	0.0
DDR2-001	64.0359
DDR2-003	0.0
DDR2-006	0.0
DDR2-004	0.0
DDR2-005	0.0
PEA15-001	5286.0802
PEA15-002	509.4853
PEA15-003	145.3614
PEA15-004	870.3274
PEX19-001	6857.6803
PEX19-003	674.938
PEX19-004	0.0
PEX19-006	0.0
PEX19-002	4217.1616
PEX19-005	113.5836
PEX19-011	159.6894
PEX19-014	656.8478
PEX19-016	61.4744
PEX19-008	346.7542
PEX19-012	21.372
PEX19-010	0.0
NCSTN-001	15707.116
NCSTN-002	99.6558
NCSTN-006	378.3719
NCSTN-008	1794.3648
NCSTN-012	0.0
NCSTN-011	0.0
NCSTN-007	0.0
NCSTN-003	0.0
NCSTN-009	490.1945
NCSTN-010	71.0798
NCSTN-004	202.9937
NCSTN-013	1384.6154
NCSTN-005	0.0
NCSTN-014	1067.5578
VANGL2-001	5707.196
VANGL2-002	0.0
SLAMF6-003	70.4394
SLAMF6-001	4487.3929
SLAMF6-002	1525.5743
OLFML2B-001	0.0
OLFML2B-002	1.2007
OLFML2B-006	78.8442
OLFML2B-004	0.0
OLFML2B-003	0.0
FCRLB-005	0.0
FCRLB-006	0.0
FCRLB-004	8.0045
FCRLB-003	0.0
FCRLB-001	0.0
FCRLB-002	72.0403
FCGR3B-201	0.0
FCGR3B-003	19.8511
FCGR3B-002	0.0
FCGR3B-001	39.6222
FCGR3B-006	0.0
FCGR3B-004	16.009
FCGR3B-005	0.0
FCGR3B-202	0.0
FCGR3B-203	0.0
SLC9C2-001	8.0045
SLC9C2-003	0.0
SLC9C2-005	0.0
SLC9C2-004	0.0
KLHDC9-001	0.0
KLHDC9-009	24.0134
KLHDC9-008	0.0
KLHDC9-003	0.0
KLHDC9-004	0.0
KLHDC9-007	0.0
KLHDC9-006	0.0
KLHDC9-005	0.0
C1orf74-001	1632.114
LMX1A-002	0.0
LMX1A-001	0.0
LMX1A-003	0.0
LMX1A-004	0.0
LRRC52-001	0.0
FLVCR1-001	2975.026
FLVCR1-004	0.0
FLVCR1-002	67.798
FLVCR1-003	110.8621
FLVCR1-006	40.0224
FAM71A-001	0.0
ATF3-006	0.0
ATF3-001	0.0
ATF3-002	0.0
ATF3-004	435.8441
ATF3-007	215.4807
ATF3-201	1031.4576
ATF3-003	35.1397
ATF3-005	1515.0884
ATF3-008	1107.1
ATF3-009	366.6053
ATF3-202	0.0
RBM15-001	107.1
RBM15-002	1190.987
RBM15-003	4432.082
RBM15-004	1650.044
RBM15-201	0.0
DENND2D-002	1874.4097
DENND2D-001	3434.5634
DENND2D-005	0.0
DENND2D-008	176.0986
DENND2D-003	1839.9904
DENND2D-004	36.2603
DENND2D-006	106.9399
DENND2D-007	0.0
AXDND1-004	0.0
AXDND1-001	0.0
AXDND1-201	0.0
AXDND1-002	0.0
AXDND1-005	0.0
AXDND1-003	0.0
AXDND1-006	0.0
AXDND1-009	0.0
AXDND1-010	0.0
AXDND1-013	8.0045
AXDND1-008	0.0
AXDND1-012	0.0
AXDND1-007	0.0
AXDND1-011	0.0
AXDND1-202	0.0
TDRD5-001	0.0
TDRD5-002	0.0
TDRD5-003	0.0
TDRD5-201	0.0
IER5-001	7980.4691
SNED1-001	0.0
SNED1-201	16.009
SNED1-008	0.0
SNED1-005	0.0
SNED1-004	1628.6721
SNED1-013	0.0
SNED1-009	10.2457
SNED1-003	0.0
SNED1-010	0.0
SNED1-011	0.0
SNED1-006	64.9964
SNED1-007	0.0
BPNT1-201	2754.0223
BPNT1-008	265.2686
BPNT1-202	0.0
BPNT1-005	59.9536
BPNT1-001	0.0
BPNT1-009	75.6424
BPNT1-004	0.0
BPNT1-006	62.1948
BPNT1-010	31.0574
BPNT1-203	0.0
BPNT1-003	161.7706
SPATA17-001	0.0
SPATA17-002	0.0
SPATA17-004	0.0
SPATA17-005	0.0
SPATA17-003	0.0
C1orf115-001	296.1659
BROX-001	7253.4219
BROX-005	20.2513
BROX-004	36.1002
BROX-003	0.0
BROX-006	39.7022
BROX-002	214.1199
BROX-201	1045.4655
BROX-202	3357.7203
BROX-203	0.0
NBPF20-001	114.1439
NBPF20-201	83.967
NBPF20-202	0.0
NBPF20-203	38.9818
NBPF20-204	380.1329
ACP6-009	65.0764
ACP6-003	0.0
ACP6-004	0.0
ACP6-002	102.5374
ACP6-001	436.0042
ACP6-005	99.2556
ACP6-006	30.8173
ACP6-010	482.9104
ACP6-008	0.0
ACP6-007	0.0
MT2P1-001	0.0
WDR64-201	0.0
WDR64-003	0.0
WDR64-002	0.0
WDR64-202	0.0
WDR64-008	0.0
WDR64-004	8.0045
WDR64-007	0.0
WDR64-006	0.0
KIF26B-001	1805.0909
KIF26B-005	685.3438
KIF26B-004	0.0
KIF26B-003	62.9953
TFB2M-001	3049.7078
CNST-004	64.5962
CNST-002	630.1929
CNST-001	15500.8405
CNST-003	77.4033
PPP1R21-001	0.0
PPP1R21-009	9767.6299
PPP1R21-008	2287.2809
PPP1R21-011	76.2827
PPP1R21-007	431.2815
PPP1R21-201	507.6443
PPP1R21-013	342.0315
PPP1R21-005	43.5444
PPP1R21-006	0.0
KLHDC8A-001	92.1316
KLHDC8A-002	0.0
KLHDC8A-004	0.08
KLHDC8A-003	0.0
KLHDC8A-201	0.1601
KLHDC8A-010	0.0
KLHDC8A-009	11.6865
KLHDC8A-006	0.0
KLHDC8A-005	0.0
KLHDC8A-008	0.0
KLHDC8A-011	0.0
KLHDC8A-007	0.0
PM20D1-001	0.0
PM20D1-002	93.3323
PM20D1-003	2.7215
PM20D1-004	0.0
PKDCC-001	0.0
PKDCC-003	0.0
PKDCC-007	0.0
PKDCC-011	0.0
PKDCC-006	0.0
PKDCC-008	0.0
PKDCC-005	0.0
PKDCC-004	8.0045
PKDCC-002	16.009
OXER1-001	976.5469
HAAO-001	826.863
HAAO-005	98.8554
HAAO-002	126.1506
HAAO-006	78.2838
HAAO-007	0.0
HAAO-008	310.9741
HAAO-004	23.6933
B3GALNT2-002	384.2952
B3GALNT2-001	4343.2322
B3GALNT2-006	72.7607
B3GALNT2-007	36.2603
B3GALNT2-005	0.0
B3GALNT2-004	653.7261
B3GALNT2-003	192.9881
C1orf147-001	376.2107
MAPKAPK2-002	6001.0406
MAPKAPK2-001	38630.6732
MAPKAPK2-004	472.2645
MAPKAPK2-003	25.2942
IL20-001	0.0
IL20-002	0.0
IL20-201	0.0
IL24-001	0.0
IL24-005	132.7143
IL24-004	0.0
IL24-002	0.0
IL24-006	0.0
IL24-003	0.0
IL24-201	1067.9581
FCMR-001	14462.499
FCMR-004	1297.4466
FCMR-003	715.2005
FCMR-002	221.7242
FCMR-006	0.0
FCMR-009	85.2477
FCMR-007	87.8892
FCMR-005	12.6471
FCMR-008	48.187
FCMR-010	198.9114
PIGR-001	33.2186
PIGR-003	6.8038
PIGR-002	0.0
FCAMR-002	0.0
FCAMR-006	0.0
FCAMR-201	0.0
FCAMR-001	0.0
FCAMR-003	0.0
FCAMR-005	0.0
FCAMR-004	0.0
CAPN2-001	11917.0736
CAPN2-201	0.0
CAPN2-009	0.0
CAPN2-005	227.0071
CAPN2-008	0.0
CAPN2-002	1315.9369
CAPN2-006	96.7742
CAPN2-010	0.0
CAPN2-003	142.8
CAPN2-011	0.0
CAPN2-007	0.0
CAPN2-004	132.2341
MRPL55-008	209.9576
MRPL55-005	40.2625
MRPL55-009	131.5136
MRPL55-014	0.0
MRPL55-004	0.0
MRPL55-032	0.0
MRPL55-031	0.0
MRPL55-030	0.0
MRPL55-026	168.5744
MRPL55-029	0.0
